time,open,high,low,close,vwap,volume,count
2024-08-03 00:00:00+00:00,61410.0,62126.7,59826.5,60688.5,61035.2,2560.01992687,34330
2024-08-04 00:00:00+00:00,60688.6,61040.4,57176.3,58103.0,59114.9,1993.41704536,33118
2024-08-05 00:00:00+00:00,58103.1,58270.3,49111.0,54006.5,52908.5,10612.00555526,135740
2024-08-06 00:00:00+00:00,54012.4,57056.5,53978.6,56080.0,55873.3,3145.82396579,46055
2024-08-07 00:00:00+00:00,56080.0,57720.8,54556.5,55091.0,56166.4,2780.75950654,42119
2024-08-08 00:00:00+00:00,55138.1,62700.0,54760.3,61704.7,58958.1,3570.74854621,47336
2024-08-09 00:00:00+00:00,61701.9,61732.2,59572.9,60859.9,60603.9,3535.85878338,35746
2024-08-10 00:00:00+00:00,60859.9,61444.6,60284.3,60951.7,60844.5,745.15375745,18724
2024-08-11 00:00:00+00:00,60951.8,61800.0,58329.9,58717.7,59900.6,1657.2962015,26464
2024-08-12 00:00:00+00:00,58717.7,60658.4,57690.0,59359.9,59074.0,1772.47497441,35652
2024-08-13 00:00:00+00:00,59359.5,61555.0,58441.2,60600.0,60028.1,2442.99193825,32890
2024-08-14 00:00:00+00:00,60600.1,61773.4,58500.0,58693.6,60047.6,2297.26406239,28085
2024-08-15 00:00:00+00:00,58693.7,59885.4,56117.7,57554.9,58113.0,2578.85459852,31098
2024-08-16 00:00:00+00:00,57555.0,59800.0,57100.9,58898.4,58591.9,1659.79839491,24337
2024-08-17 00:00:00+00:00,58895.6,59682.2,58812.4,59473.3,59359.2,456.34171482,11820
2024-08-18 00:00:00+00:00,59473.4,60234.4,58451.6,58466.5,59703.1,812.95931566,16003
2024-08-19 00:00:00+00:00,58466.5,59593.0,57860.8,59493.7,58625.6,1313.0208045,22221
2024-08-20 00:00:00+00:00,59493.7,61391.9,58572.7,59023.3,59981.6,2101.76376736,32159
2024-08-21 00:00:00+00:00,59023.3,61800.0,58844.0,61179.7,60416.4,2153.31118019,27946
2024-08-22 00:00:00+00:00,61179.8,61416.7,59805.7,60391.1,60654.8,1586.14888616,24398
2024-08-23 00:00:00+00:00,60391.1,64950.9,60390.0,64087.4,62572.4,3155.25945614,37763
2024-08-24 00:00:00+00:00,64087.5,64481.2,63641.0,64176.0,64113.2,953.24449315,19980
2024-08-25 00:00:00+00:00,64176.1,65070.7,63834.5,64288.1,64304.4,707.02067492,17564
2024-08-26 00:00:00+00:00,64288.1,64455.5,62851.0,62854.7,63589.7,1136.40633879,25632
2024-08-27 00:00:00+00:00,62851.1,63200.0,58009.6,59458.0,60980.2,2317.8799107,35201
2024-08-28 00:00:00+00:00,59458.0,60216.2,57870.8,59025.6,59207.7,1959.75911169,31780
2024-08-29 00:00:00+00:00,59025.6,61143.1,58717.4,59385.5,59960.2,1464.07565396,24266
2024-08-30 00:00:00+00:00,59385.5,59899.0,57755.0,59105.0,58775.5,1521.27611375,26903
2024-08-31 00:00:00+00:00,59110.0,59443.0,58736.9,58972.3,59102.1,558.76100338,15276
2024-09-01 00:00:00+00:00,58972.3,59026.7,57210.0,57321.2,58115.5,1772.08376068,25731
2024-09-02 00:00:00+00:00,57318.5,59388.0,57124.2,59128.6,58224.2,1728.8002215,22894
2024-09-03 00:00:00+00:00,59128.7,59773.0,57406.4,57497.6,58269.9,1444.7019588,25883
2024-09-04 00:00:00+00:00,57482.4,58508.0,55617.7,57970.0,57167.3,2253.64124921,37422
2024-09-05 00:00:00+00:00,57970.1,58285.9,55601.5,56163.9,56667.6,2115.36409133,33646
2024-09-06 00:00:00+00:00,56163.9,56964.1,52569.0,53948.3,54852.3,3806.68584457,55000
2024-09-07 00:00:00+00:00,53948.3,54810.2,53739.0,54146.4,54166.4,1015.36745899,21584
2024-09-08 00:00:00+00:00,54146.5,55317.6,53636.6,54856.8,54448.7,980.64078512,19909
2024-09-09 00:00:00+00:00,54856.9,58050.8,54580.3,57062.7,56169.0,1806.65055351,30804
2024-09-10 00:00:00+00:00,57062.7,58000.0,56440.2,57630.0,57115.3,1234.54187638,20562
2024-09-11 00:00:00+00:00,57630.0,57990.0,55548.1,57350.6,56884.3,2108.12975023,25601
2024-09-12 00:00:00+00:00,57350.7,58546.4,57339.0,58133.1,58013.4,1392.83982615,23323
2024-09-13 00:00:00+00:00,58133.4,60657.4,57658.3,60581.0,59117.1,2992.83088973,32440
2024-09-14 00:00:00+00:00,60581.1,60650.0,59478.3,60000.1,60124.5,1011.96700566,18220
2024-09-15 00:00:00+00:00,60000.2,60350.0,58679.1,59135.1,59668.2,911.81154664,15589
2024-09-16 00:00:00+00:00,59135.1,59176.7,57488.7,58197.2,58225.5,1394.86006272,23357
2024-09-17 00:00:00+00:00,58197.3,61300.0,57619.9,60317.2,60050.4,2381.81722631,31003
2024-09-18 00:00:00+00:00,60317.1,61777.7,59164.6,61777.7,60292.5,2374.42823592,34518
2024-09-19 00:00:00+00:00,61777.7,63840.0,61599.2,62922.1,62800.1,2674.7679481,32072
2024-09-20 00:00:00+00:00,62922.2,64087.0,62373.3,63210.2,63164.5,2234.54850294,37364
2024-09-21 00:00:00+00:00,63210.3,63539.5,62801.0,63376.1,63133.4,1769.28073004,25270
2024-09-22 00:00:00+00:00,63376.1,64000.0,62440.6,63615.2,63025.9,2192.35369043,30771
2024-09-23 00:00:00+00:00,63615.2,64777.3,62643.0,63332.4,63661.3,2429.20341709,35701
2024-09-24 00:00:00+00:00,63332.4,64681.0,62739.4,64271.8,63693.7,1731.18720351,31760
2024-09-25 00:00:00+00:00,64271.9,64770.0,62917.4,63139.2,63719.7,1472.03011434,26683
2024-09-26 00:00:00+00:00,63139.2,65764.9,62673.3,65183.5,64774.8,2376.40345616,33061
2024-09-27 00:00:00+00:00,65179.3,66452.8,64841.2,65788.9,65752.7,1580.52059663,25987
2024-09-28 00:00:00+00:00,65788.8,66218.7,65475.7,65878.4,65772.9,434.17709796,14053
2024-09-29 00:00:00+00:00,65862.7,66055.0,65474.4,65610.0,65707.2,541.96337683,13312
2024-09-30 00:00:00+00:00,65610.1,65610.1,62883.9,63338.5,64055.1,1812.35809052,31199
2024-10-01 00:00:00+00:00,63325.0,64100.0,60203.4,60819.1,62147.0,2632.62350634,38700
2024-10-02 00:00:00+00:00,60819.1,62350.0,60000.0,60635.3,61198.3,1636.61948719,27659
2024-10-03 00:00:00+00:00,60643.9,61467.5,59850.0,60739.6,60652.7,1794.05177805,28987
2024-10-04 00:00:00+00:00,60739.7,62470.0,60451.6,62081.0,61725.4,1614.92871105,26302
2024-10-05 00:00:00+00:00,62081.0,62328.3,61700.0,62049.0,61997.1,543.8720812,13125
2024-10-06 00:00:00+00:00,62048.5,62921.0,61824.9,62809.3,62396.7,558.72425339,15811
2024-10-07 00:00:00+00:00,62809.4,64419.3,62150.8,62234.6,63375.5,1753.12946058,32701
2024-10-08 00:00:00+00:00,62221.1,63180.2,61825.4,62117.9,62446.2,1451.97055407,28769
2024-10-09 00:00:00+00:00,62120.6,62493.0,60300.0,60558.0,61611.2,1425.15802177,28558
2024-10-10 00:00:00+00:00,60558.0,61237.4,58888.0,60279.5,60051.3,1660.04543018,28717
2024-10-11 00:00:00+00:00,60275.9,63414.5,60063.4,62502.5,62164.4,1956.73441154,38754
2024-10-12 00:00:00+00:00,62502.5,63445.0,62495.0,63184.0,63013.0,687.2439732,27088
2024-10-13 00:00:00+00:00,63184.9,63273.0,62029.9,62834.9,62646.6,808.19554302,15709
2024-10-14 00:00:00+00:00,62834.9,66400.0,62465.0,66025.5,65033.8,2419.74862017,61236
2024-10-15 00:00:00+00:00,66025.6,67871.1,64686.1,67060.5,66193.6,3990.01286365,49705
2024-10-16 00:00:00+00:00,67056.0,68328.6,66751.5,67589.9,67655.5,1989.74847719,33858
2024-10-17 00:00:00+00:00,67590.0,67899.9,66644.5,67407.8,67208.4,1581.80315377,31915
2024-10-18 00:00:00+00:00,67407.8,68980.3,67189.9,68440.3,68262.2,1519.44740947,32011
2024-10-19 00:00:00+00:00,68440.2,68632.7,68062.2,68374.9,68291.9,402.00012426,15819
2024-10-20 00:00:00+00:00,68375.0,69315.0,68129.4,69010.5,68665.6,696.12320319,20673
2024-10-21 00:00:00+00:00,69010.5,69447.8,66838.6,67385.1,67857.8,2249.69267837,42900
2024-10-22 00:00:00+00:00,67385.1,67750.0,66564.4,67387.6,67223.0,1332.15318315,33260
2024-10-23 00:00:00+00:00,67384.2,67407.5,65199.0,66633.4,66212.5,1637.67388406,38619
2024-10-24 00:00:00+00:00,66630.5,68794.2,66452.2,68170.1,67708.6,1711.06407067,37956
2024-10-25 00:00:00+00:00,68170.1,68699.0,65531.0,66606.8,67272.8,1962.900885,46344
2024-10-26 00:00:00+00:00,66606.8,67348.4,66364.0,67026.0,66949.2,551.1168065,19066
2024-10-27 00:00:00+00:00,67026.1,68196.0,66850.4,67941.2,67532.6,669.93058797,16686
2024-10-28 00:00:00+00:00,67941.3,70200.0,67535.0,69911.9,69066.4,2663.61172521,41072
2024-10-29 00:00:00+00:00,69912.0,73574.9,69720.1,72661.0,71932.3,3112.48180118,60478
2024-10-30 00:00:00+00:00,72661.0,72887.9,71400.0,72331.1,72180.5,1750.94496989,41109
2024-10-31 00:00:00+00:00,72331.1,72662.0,69602.0,70250.1,71115.7,1855.72917608,34927
2024-11-01 00:00:00+00:00,70250.1,71576.0,68810.0,69490.1,69793.3,2425.4916887,42761
2024-11-02 00:00:00+00:00,69490.1,69858.8,69060.0,69300.0,69444.7,803.13883973,19256
2024-11-03 00:00:00+00:00,69300.9,69363.3,67483.7,68748.7,68293.5,2115.26348924,35315
2024-11-04 00:00:00+00:00,68748.7,69430.6,66836.0,67783.3,68181.7,1544.56123278,30935
2024-11-05 00:00:00+00:00,67787.8,70482.0,67481.4,69382.7,69409.3,2008.23627213,30812
2024-11-06 00:00:00+00:00,69382.7,76457.6,69341.0,75642.0,73794.8,8946.48732813,69815
2024-11-07 00:00:00+00:00,75642.1,76937.5,74500.0,75949.2,75634.4,3152.67539089,41516
2024-11-08 00:00:00+00:00,75949.3,77242.0,75713.0,76550.4,76473.4,2322.42184749,32788
2024-11-09 00:00:00+00:00,76550.5,76911.0,75785.2,76728.3,76430.8,1025.99230375,23283
2024-11-10 00:00:00+00:00,76728.3,81480.7,76569.9,80423.3,79484.9,4998.42665424,64789
2024-11-11 00:00:00+00:00,80423.3,89600.0,80299.9,88737.6,85246.6,7092.85736454,93436
2024-11-12 00:00:00+00:00,88737.5,89920.0,85136.0,88087.3,87946.7,6817.99545766,85465
2024-11-13 00:00:00+00:00,88087.3,93435.0,86258.0,90490.9,90290.9,7626.54566803,77561
2024-11-14 00:00:00+00:00,90496.8,91780.0,86621.9,87313.2,89304.9,6252.08697742,61715
2024-11-15 00:00:00+00:00,87314.4,91850.0,87135.0,91062.0,89507.4,3879.47146166,48562
2024-11-16 00:00:00+00:00,91062.0,91750.0,90149.0,90555.1,91055.2,1466.32281088,32817
2024-11-17 00:00:00+00:00,90567.7,91399.0,88728.6,89850.0,90074.6,1823.63907979,31062
2024-11-18 00:00:00+00:00,89850.0,92607.2,89400.0,90507.9,91095.2,3681.7495448,49941
2024-11-19 00:00:00+00:00,90508.0,94000.0,90424.6,92376.1,92538.5,4118.94491548,53877
2024-11-20 00:00:00+00:00,92376.1,94925.0,91636.1,94364.5,93840.6,3479.27477537,55062
2024-11-21 00:00:00+00:00,94356.8,98999.0,94135.0,98496.0,97273.1,4985.84908294,79873
2024-11-22 00:00:00+00:00,98496.0,99650.0,97218.3,99000.0,98798.5,3342.09282648,62203
2024-11-23 00:00:00+00:00,99000.0,99000.0,97219.2,97759.1,98254.7,1822.84995162,44494
2024-11-24 00:00:00+00:00,97759.1,98607.4,95751.2,97994.1,97321.1,1713.90019572,42023
2024-11-25 00:00:00+00:00,97994.1,98880.0,92550.0,93000.0,95745.7,4287.35322125,55562
2024-11-26 00:00:00+00:00,93000.1,94995.0,90736.0,91914.5,92714.5,3988.70968177,53132
2024-11-27 00:00:00+00:00,91914.6,97387.9,91818.3,95952.9,95222.0,3676.00390362,45972
2024-11-28 00:00:00+00:00,95946.8,96652.0,94653.6,95637.8,95402.0,1141.15914588,29180
2024-11-29 00:00:00+00:00,95637.8,98670.1,95385.7,97478.7,97171.8,2810.05076582,39756
2024-11-30 00:00:00+00:00,97478.7,97491.2,96185.0,96456.2,96780.0,724.351026,25479
2024-12-01 00:00:00+00:00,96456.3,97850.0,95754.4,97244.6,97032.8,790.57085383,23454
2024-12-02 00:00:00+00:00,97245.0,98135.3,94450.0,95853.3,95999.1,2076.03930234,45724
2024-12-03 00:00:00+00:00,95853.3,96267.2,93565.1,95917.5,95229.8,1750.12703242,45943
2024-12-04 00:00:00+00:00,95917.5,99213.9,94656.9,98757.1,97143.5,4007.40945935,61942
2024-12-05 00:00:00+00:00,98757.1,104015.5,91800.0,97087.3,100544.9,8398.16065969,124693
2024-12-06 00:00:00+00:00,97087.3,101995.0,96510.3,99872.9,99498.0,2727.15514037,51565
2024-12-07 00:00:00+00:00,99873.0,100501.4,99000.0,99899.9,99808.4,829.88174542,29512
2024-12-08 00:00:00+00:00,99900.0,101400.0,98699.7,101170.0,99953.9,1101.24140085,30667
2024-12-09 00:00:00+00:00,101170.0,101214.3,94140.9,97399.9,97783.0,2874.85666097,66973
2024-12-10 00:00:00+00:00,97337.0,98267.9,94314.1,96655.1,96577.8,2459.10248253,54424
2024-12-11 00:00:00+00:00,96655.1,101900.0,95754.0,101177.0,99772.0,2523.39702118,49508
2024-12-12 00:00:00+00:00,101177.1,102500.0,99296.6,100050.1,100804.3,1955.43808408,48609
2024-12-13 00:00:00+00:00,100050.1,101905.2,99250.0,101483.1,100874.7,1358.12451422,36197
2024-12-14 00:00:00+00:00,101483.1,102637.2,100666.0,101400.1,101606.7,926.63654907,27948
2024-12-15 00:00:00+00:00,101400.1,105000.0,101222.5,104355.2,103100.5,2036.39517524,36649
2024-12-16 00:00:00+00:00,104355.3,107777.0,103319.4,106067.2,105762.5,4525.54878744,69654
2024-12-17 00:00:00+00:00,106070.2,108297.6,105124.0,106151.9,106666.1,4684.88958375,51877
2024-12-18 00:00:00+00:00,106152.0,106489.3,100027.8,100166.1,102962.4,3014.79303894,56882
2024-12-19 00:00:00+00:00,100166.1,102750.0,95586.4,97431.4,99042.3,3582.99338433,76206
2024-12-20 00:00:00+00:00,97431.5,98064.7,92159.0,97781.8,95648.3,3145.57762405,61835
2024-12-21 00:00:00+00:00,97781.8,99575.4,96359.8,97232.6,97786.6,1158.06359574,35915
2024-12-22 00:00:00+00:00,97232.7,97321.3,94201.1,95101.9,95729.4,843.50640738,26527
2024-12-23 00:00:00+00:00,95101.9,96403.0,92417.0,94699.4,94202.2,1608.13292536,44002
2024-12-24 00:00:00+00:00,94699.4,99400.0,93500.0,98647.2,96925.7,1533.79982235,39941
2024-12-25 00:00:00+00:00,98647.2,99411.6,97600.0,99310.8,98493.5,681.61047112,30576
2024-12-26 00:00:00+00:00,99328.2,99821.8,95139.1,95645.0,96427.2,1286.63045412,35677
2024-12-27 00:00:00+00:00,95660.9,97308.6,93300.0,94148.9,95369.6,1781.17817466,45144
2024-12-28 00:00:00+00:00,94147.6,95497.0,94033.5,95204.1,94625.4,447.87195123,21419
2024-12-29 00:00:00+00:00,95204.1,95204.1,92860.7,93551.0,94069.1,698.54712674,22934
2024-12-30 00:00:00+00:00,93551.0,94858.7,91256.6,92611.3,92857.6,2168.29172819,42406
2024-12-31 00:00:00+00:00,92611.3,96040.0,91934.1,93370.9,94050.7,1697.95041413,34489
2025-01-01 00:00:00+00:00,93370.8,94888.0,92588.1,94380.8,93775.3,576.16221881,25886
2025-01-02 00:00:00+00:00,94380.9,97719.9,94167.2,96805.2,96494.6,1727.87834504,40932
2025-01-03 00:00:00+00:00,96805.3,98888.0,96034.1,98111.1,97693.7,1520.22829624,32349
2025-01-04 00:00:00+00:00,98111.1,98714.8,97548.4,98208.9,97996.0,630.75266227,23359
2025-01-05 00:00:00+00:00,98208.9,98750.0,97250.0,98306.2,97970.2,437.30434173,18687
2025-01-06 00:00:00+00:00,98306.3,102479.6,97974.0,102222.0,100991.5,2276.11065977,50951
2025-01-07 00:00:00+00:00,102222.0,102759.3,96100.0,96932.2,98488.5,2322.87122789,46693
2025-01-08 00:00:00+00:00,96932.2,97232.8,92501.0,95060.4,94834.8,2675.62697608,54862
2025-01-09 00:00:00+00:00,95060.1,95251.1,91168.5,92531.7,92924.8,2567.92194993,46660
2025-01-10 00:00:00+00:00,92523.5,95771.2,92200.0,94698.8,94075.7,2409.34482421,48670
2025-01-11 00:00:00+00:00,94698.9,94986.6,93865.0,94562.1,94437.8,315.42363614,18922
2025-01-12 00:00:00+00:00,94562.1,95300.0,93652.2,94449.9,94576.1,432.7113658,22557
2025-01-13 00:00:00+00:00,94450.0,95808.2,89005.8,94487.1,91915.9,3303.02566784,69218
2025-01-14 00:00:00+00:00,94487.1,97302.9,94313.0,96560.1,96139.8,1407.26000359,43145
2025-01-15 00:00:00+00:00,96560.1,100731.7,96500.0,100496.4,98844.9,2160.29010015,46331
2025-01-16 00:00:00+00:00,100496.5,100700.0,97333.0,99976.7,99508.6,1764.68463636,40996
2025-01-17 00:00:00+00:00,99976.7,105883.0,99952.8,104089.8,103572.2,3507.92883752,60471
2025-01-18 00:00:00+00:00,104089.8,104907.3,102222.0,104382.0,103738.3,1776.25333653,36012
2025-01-19 00:00:00+00:00,104382.0,106246.6,99538.2,101191.1,103853.3,4231.21213917,73121
2025-01-20 00:00:00+00:00,101191.0,109112.0,99500.0,102162.8,104549.7,6144.71011387,104134
2025-01-21 00:00:00+00:00,102142.1,107200.0,100114.2,106162.8,104482.0,2766.17867975,57011
2025-01-22 00:00:00+00:00,106162.8,106293.4,103271.3,103648.5,104664.0,1391.42072629,36254
2025-01-23 00:00:00+00:00,103648.6,106833.2,101281.7,103920.2,104188.7,4692.19078465,64479
2025-01-24 00:00:00+00:00,103920.2,107080.6,102800.0,104840.4,105315.2,1795.72253619,36250
2025-01-25 00:00:00+00:00,104840.4,105194.1,104250.0,104705.2,104662.4,643.54540419,19139
2025-01-26 00:00:00+00:00,104705.3,105380.0,102544.1,102596.5,104290.1,949.0648101,22008
2025-01-27 00:00:00+00:00,102596.5,103200.0,97688.7,102133.3,100393.9,3883.43048284,68012
2025-01-28 00:00:00+00:00,102133.3,103728.0,100200.0,101299.8,102126.3,1817.06633,35792
2025-01-29 00:00:00+00:00,101299.9,104749.1,101277.6,103708.0,102863.8,2068.76411452,35819
2025-01-30 00:00:00+00:00,103708.1,106414.4,103252.5,104750.1,105132.9,2010.23973624,32805
2025-01-31 00:00:00+00:00,104750.1,106000.0,101500.0,102406.0,103785.3,1755.91946054,36579
2025-02-01 00:00:00+00:00,102406.0,102748.6,100147.0,100624.2,101689.6,1188.3889118,25176
2025-02-02 00:00:00+00:00,100624.3,101415.5,96100.0,97696.1,98561.4,2816.31259953,48029
2025-02-03 00:00:00+00:00,97696.0,102500.0,91000.0,101425.1,96614.4,5541.67940806,90351
2025-02-04 00:00:00+00:00,101425.1,101721.9,96250.0,97868.5,98983.0,3162.38590831,45835
2025-02-05 00:00:00+00:00,97868.4,99125.0,96191.0,96623.8,97658.8,1343.73465352,24709
2025-02-06 00:00:00+00:00,96613.4,99100.0,95700.0,96559.2,97564.3,2017.20689834,26468
2025-02-07 00:00:00+00:00,96558.5,100181.7,95634.1,96547.5,97703.3,1926.56834175,43481
2025-02-08 00:00:00+00:00,96547.5,96860.1,95656.9,96496.5,96339.6,383.81280043,16339
2025-02-09 00:00:00+00:00,96496.5,97291.2,94763.1,96473.0,96216.3,702.74391142,20517
2025-02-10 00:00:00+00:00,96473.0,98300.0,95326.7,97441.2,97196.3,1163.37216215,21718
2025-02-11 00:00:00+00:00,97441.2,98442.3,94899.2,95767.1,96684.3,1329.40106338,28438
2025-02-12 00:00:00+00:00,95767.1,98042.8,94111.0,97874.0,96200.3,1463.18182995,29336
2025-02-13 00:00:00+00:00,97874.0,98077.1,95273.7,96628.0,96085.7,1291.44841164,21526
2025-02-14 00:00:00+00:00,96628.0,98826.0,96340.7,97464.0,97366.2,1523.91696415,28343
2025-02-15 00:00:00+00:00,97464.0,97902.0,97279.3,97588.2,97582.2,375.80330877,14594
2025-02-16 00:00:00+00:00,97588.2,97700.0,96112.6,96144.1,96951.9,311.46490458,14039
2025-02-17 00:00:00+00:00,96144.1,97032.6,95224.7,95772.8,96020.6,1005.28486366,20654
2025-02-18 00:00:00+00:00,95772.8,96650.9,93388.7,95600.0,94912.6,1472.41908125,33221
2025-02-19 00:00:00+00:00,95600.0,96875.0,94996.8,96625.7,95930.4,1116.70166311,26149
2025-02-20 00:00:00+00:00,96625.7,98744.0,96405.7,98339.1,97627.6,1280.02593709,28613
2025-02-21 00:00:00+00:00,98339.1,99481.1,94858.0,96099.5,97442.3,2181.18505022,37938
2025-02-22 00:00:00+00:00,96099.5,96900.0,95791.3,96600.1,96428.8,484.13874675,14465
2025-02-23 00:00:00+00:00,96600.1,96621.6,95300.0,96303.4,95977.9,359.68758804,13477
2025-02-24 00:00:00+00:00,96303.4,96483.0,91400.0,91534.4,94035.6,2273.50832688,43024
2025-02-25 00:00:00+00:00,91534.4,92487.3,86000.0,88632.6,88983.8,5210.26309616,84846
2025-02-26 00:00:00+00:00,88632.6,89271.0,80525.0,84089.8,85422.7,5878.70103157,77746
2025-02-27 00:00:00+00:00,84089.9,86951.2,82611.0,84691.4,84888.4,2506.41796058,46638
2025-02-28 00:00:00+00:00,84668.4,85061.0,78219.0,84309.2,81562.9,4498.77887051,77842
2025-03-01 00:00:00+00:00,84309.2,86515.9,83799.3,86020.8,85167.0,1112.34047277,25856
2025-03-02 00:00:00+00:00,86020.8,95000.0,84500.1,94285.0,90983.0,5152.5358943,62645
2025-03-03 00:00:00+00:00,94285.0,94401.6,85055.0,86144.7,89968.5,5136.27936399,63117
2025-03-04 00:00:00+00:00,86144.7,88888.0,81434.5,87250.0,84629.5,4690.09095506,61737
2025-03-05 00:00:00+00:00,87250.0,90975.1,86378.4,90610.4,89224.7,3795.41190016,49992
2025-03-06 00:00:00+00:00,90610.4,92741.5,87836.3,89916.8,90197.8,2992.56395797,44486
2025-03-07 00:00:00+00:00,89925.3,91227.4,84665.7,86762.3,87910.5,4534.10086304,56830
2025-03-08 00:00:00+00:00,86762.3,86809.4,85230.0,86164.1,86115.6,816.51310316,20983
2025-03-09 00:00:00+00:00,86164.1,86435.2,80006.7,80684.0,82956.4,2019.63804496,39533
2025-03-10 00:00:00+00:00,80709.9,83971.5,77414.3,78558.8,80090.9,3411.3441324,64265
2025-03-11 00:00:00+00:00,78558.9,83607.9,76615.7,82900.0,80669.6,3925.04144014,52739
2025-03-12 00:00:00+00:00,82900.0,84482.0,80628.9,83673.4,82589.7,2515.76502183,36613
2025-03-13 00:00:00+00:00,83673.4,84282.4,79930.7,81112.3,81997.4,1998.70930581,31403
2025-03-14 00:00:00+00:00,81112.3,85278.7,80847.2,83997.6,83719.1,2075.86273147,31189
2025-03-15 00:00:00+00:00,83997.7,84659.4,83666.9,84332.9,84209.5,584.76838101,16525
2025-03-16 00:00:00+00:00,84333.0,85021.0,82009.8,82599.9,83231.2,842.27980256,23323
2025-03-17 00:00:00+00:00,82600.0,84700.0,82500.0,84015.2,83518.2,1262.16112303,22150
2025-03-18 00:00:00+00:00,84015.2,84015.2,81166.0,82705.4,82212.7,1526.03270747,25866
2025-03-19 00:00:00+00:00,82705.4,87000.0,82553.3,86879.5,84476.4,2673.46536757,31949
2025-03-20 00:00:00+00:00,86879.6,87433.9,83609.1,84178.6,85473.1,2156.72058329,30576
2025-03-21 00:00:00+00:00,84178.6,84771.3,83179.3,84034.3,84062.7,1018.69958284,21597
2025-03-22 00:00:00+00:00,84034.3,84450.0,83667.4,83800.0,84055.2,440.24781187,13004
2025-03-23 00:00:00+00:00,83800.0,86100.0,83799.9,86076.5,84983.0,588.42498116,14834
2025-03-24 00:00:00+00:00,86076.5,88750.0,85558.1,87505.3,87461.1,2187.05354124,31475
2025-03-25 00:00:00+00:00,87511.9,88500.0,86306.7,87458.1,87419.8,1275.81713678,23990
2025-03-26 00:00:00+00:00,87458.1,88263.0,85853.7,86899.0,87101.7,1808.20481963,27058
2025-03-27 00:00:00+00:00,86899.0,87755.8,85838.9,87209.9,87098.3,1018.98407902,22803
2025-03-28 00:00:00+00:00,87209.9,87441.7,83530.1,84373.9,84711.6,2052.98377273,33755
2025-03-29 00:00:00+00:00,84373.9,84559.8,81655.0,82613.8,82968.1,1157.08426174,25276
2025-03-30 00:00:00+00:00,82613.8,83500.0,81588.7,82325.4,82804.3,916.37403895,21788
2025-03-31 00:00:00+00:00,82325.4,83870.8,81270.3,82523.0,82644.7,1694.68667333,34525
2025-04-01 00:00:00+00:00,82523.0,85500.0,82415.9,85201.1,84407.5,1757.72329983,32168
